166
id tag_no yr mo day lat lon yr_rec mo_rec day_rec lat_rec lon_rec len_rel len_rec
112 P00055 2006 8 17 -4.2233 151.33 2006 8 31 -4.5298 150.0289 48 42
539 P00370 2006 8 20 -3.24 150.8583 2006 8 31 -4.5298 150.0289 49 64
852 P01186 2006 8 20 -3.24 150.8583 2006 8 31 -4.5167 150.0833 39 39
1255 P00830 2006 8 20 -3.24 150.8583 2006 8 31 -4.5298 150.0289 39 44
1595 P01291 2006 8 21 -2.8114 150.6755 2006 8 31 -4.5298 150.0289 54 49
1801 P01695 2006 8 22 -2.8117 150.6755 2006 8 31 -4.5298 150.0289 52 46
2318 Z14004 2006 8 27 -4.6092 150.3367 2006 8 31 -4.5298 150.0289 33 34.5
2321 Z14007 2006 8 27 -4.6092 150.3367 2006 8 31 -4.5298 150.0289 35 35
2322 Z14008 2006 8 27 -4.6092 150.3367 2006 8 31 -4.5167 150.0833 35 35
2329 Z14015 2006 8 27 -4.6092 150.3367 2006 8 31 -4.5167 150.0833 33 31
2378 P01551 2006 8 27 -4.4791 150.0667 2006 8 31 -4.5298 150.0289 41 41
2399 P01572 2006 8 27 -4.4791 150.0667 2006 8 31 -4.5298 150.0289 46 47
2405 Z14042 2006 8 27 -4.4791 150.0667 2006 8 31 -4.5298 150.0289 33 34
2406 Z14043 2006 8 27 -4.4791 150.0667 2006 8 31 -4.5167 150.0833 33 36
2422 Z14059 2006 8 27 -4.4791 150.0667 2006 8 31 -4.5298 150.0289 32 34
2432 Z14069 2006 8 27 -4.4791 150.0667 2006 8 31 -4.5298 150.0289 35 38
2435 Z14072 2006 8 27 -4.4791 150.0667 2006 8 31 -4.5298 150.0289 36 36
2445 P02276 2006 8 27 -4.4791 150.0667 2006 8 31 -4.5167 150.0833 40 41
2468 P02049 2006 8 28 -4.4792 150.0667 2006 8 31 -4.5298 150.0289 41 41
2474 P02055 2006 8 28 -4.4792 150.0667 2006 8 31 -4.5167 150.0833 50 51
2491 P02072 2006 8 28 -4.4792 150.0667 2006 8 31 -4.5298 150.0289 41 40
2495 P02076 2006 8 28 -4.4792 150.0667 2006 8 31 -4.5167 150.0833 41 41
