89
id tag_no yr mo day lat lon yr_rec mo_rec day_rec lat_rec lon_rec len_rel len_rec
6209 SE02658 1978 5 18 -13.5667 183.8 1979 9 5 -2.25 150.8167 55 62
6294 SF02005 1978 7 24 2.9833 172.7667 1979 9 3 1 205 47 54
6265 SK23684 1978 7 5 -2.2833 175.6833 1979 9 20 5.3 190.9333 50 58
6266 SK24225 1978 7 5 -2.1 175.4 1979 9 1 1 184 45 54
6280 SK25622 1978 7 16 2.95 172.75 1979 9 6 0.3333 183 48 55
6280 SK25983 1978 7 16 2.95 172.75 1979 9 5 0.6667 184 48 48
6280 SK26121 1978 7 16 2.95 172.75 1979 9 9 0.7667 177.6 48 55
6284 SK26622 1978 7 22 3 172.8 1979 9 26 2 187.8333 48 54
6284 SK27307 1978 7 22 3 172.8 1979 9 26 1.7833 188.1167 47 56
6288 SK27806 1978 7 23 3.0833 172.6333 1979 9 28 2.35 188.3167 47 54
6543 SK36164 1979 5 27 -3.4167 151.1667 1979 9 8 -3.1167 150.55 54 54
6543 SK36233 1979 5 27 -3.4167 151.1667 1979 9 2 -2.0833 150.2 56 61
6543 SK36236 1979 5 27 -3.4167 151.1667 1979 9 29 -2.95 150.6167 56 59
6543 SK36453 1979 5 27 -3.4167 151.1667 1979 9 5 -2.25 150.8167 55 48
6543 SK36472 1979 5 27 -3.4167 151.1667 1979 9 5 -2.25 150.8167 56 54
6551 SK36575 1979 5 30 -4.2167 152.5667 1979 9 29 -2.8667 150.6167 55 58
6543 SK36719 1979 5 27 -3.4167 151.1667 1979 9 26 -3.1 151 54 55
6545 SK36865 1979 5 27 -3.45 151.0833 1979 9 5 -2.25 150.8167 56 52
6545 SK36890 1979 5 27 -3.45 151.0833 1979 9 29 -2.9 150.4 57 67
6545 SK37018 1979 5 27 -3.45 151.0833 1979 9 10 -2.5 149.9333 55 56
6545 SK37065 1979 5 27 -3.45 151.0833 1979 9 4 -4.1667 151.6 56 59
6546 SK37163 1979 5 28 -3.4167 150.85 1979 9 26 -3.3667 150.9 58 63
6546 SK37220 1979 5 28 -3.4167 150.85 1979 9 5 -2.25 150.8167 54 56
6546 SK37319 1979 5 28 -3.4167 150.85 1979 9 26 -3.8167 150.35 56 55
6546 SK37374 1979 5 28 -3.4167 150.85 1979 9 20 -3.4 150.4 54 56
6546 SK37447 1979 5 28 -3.4167 150.85 1979 9 10 -1.4167 150.6667 56 53
6547 SK37564 1979 5 28 -3.4667 150.8833 1979 9 30 -2 150.8167 66 59
6549 SK37786 1979 5 30 -4.0667 151.7333 1979 9 28 -4.1667 151.6 57 56
6552 SK37993 1979 5 30 -4.25 152.6 1979 9 26 -3.3667 150.9 59 63
6587 SK38158 1979 6 15 -1.4167 147 1979 9 9 3.8 135.0167 48 49
6587 SK38247 1979 6 15 -1.4167 147 1979 9 5 3.3667 142.95 46 49
6597 SK38504 1979 6 21 -2.2333 150.4167 1979 9 17 -2.3667 150.7 56 59
6602 SK38554 1979 6 23 -3.3333 151.0333 1979 9 19 -3.5 150.8333 53 55
6602 SK38556 1979 6 23 -3.3333 151.0333 1979 9 26 -2.1833 150 42 59
6587 SK38631 1979 6 15 -1.4167 147 1979 9 27 4.7833 141.8833 45 51
6587 SK38661 1979 6 15 -1.4167 147 1979 9 21 4.5333 141.8167 46 48
6590 SK38762 1979 6 17 -1.7 147.6833 1979 9 6 2.45 134.6667 48 49
6597 SK38981 1979 6 21 -2.2333 150.4167 1979 9 10 -2.5 149.9333 59 60
6597 SK38990 1979 6 21 -2.2333 150.4167 1979 9 5 -2.25 150.8167 57 58
6549 SK39005 1979 5 30 -4.0667 151.7333 1979 9 6 -3.6667 151.3333 56 43
6552 SK39240 1979 5 30 -4.25 152.6 1979 9 24 -2.9 150.6667 55 57
6553 SK39534 1979 5 30 -4.3 152.5667 1979 9 24 -3.3 151.35 60 63
6554 SK39565 1979 5 30 -4.35 152.5167 1979 9 26 -3.3667 150.9 58 62
6556 SK39673 1979 5 31 -4.1333 152.5667 1979 9 22 -3.2333 150.8667 51 49
6560 SK39732 1979 5 31 -4.3 152.55 1979 9 20 -3.4 150.4 56 55
6563 SK39768 1979 6 1 -4.55 152.5833 1979 9 28 -4.1667 151.6 54 57
6565 SK39796 1979 6 1 -4.1667 152.5667 1979 9 25 -2.1667 150.0833 53 58
6557 SK39865 1979 5 31 -4.2167 152.5667 1979 9 11 -3.0667 150.8167 57 54
6559 SK39897 1979 5 31 -4.2667 152.55 1979 9 11 -4.1667 151.6 51 54
6559 SK39965 1979 5 31 -4.2667 152.55 1979 9 2 -2.0833 150.2 50 59
6560 SK40060 1979 5 31 -4.3 152.55 1979 9 10 -4.1667 151.6 55 58
6560 SK40105 1979 5 31 -4.3 152.55 1979 9 28 -2.1833 150.1833 57 58
6568 SK40391 1979 6 3 -4.0667 151.0167 1979 9 11 -3.0667 150.8167 55 56
6568 SK40822 1979 6 3 -4.0667 151.0167 1979 9 5 -4.1667 151.6 54 56
6568 SK41271 1979 6 3 -4.0667 151.0167 1979 9 21 -2.25 149.85 54 51
6569 SK41508 1979 6 3 -4 150.9833 1979 9 17 -3.2333 150.8667 54 56
6569 SK41767 1979 6 3 -4 150.9833 1979 9 19 -3.5 150.8333 55 55
6595 SK42083 1979 6 21 -2.25 149.6333 1979 9 24 -3.9667 150.2 58 61
6596 SK42097 1979 6 21 -2.25 150.3833 1979 9 2 -2.0833 150.2 55 64
6596 SK42245 1979 6 21 -2.25 150.3833 1979 9 16 -3.35 151.2667 55 60
6599 SK42360 1979 6 23 -3.25 150.8667 1979 9 26 -3.1 151 56 55
6613 SK42466 1979 6 27 -2.1667 149.75 1979 9 8 -3.0667 150.5333 62 56
6608 SK42630 1979 6 26 -2.3333 150.4 1979 9 5 -3.9167 150.85 63 63
6602 SK42710 1979 6 23 -3.3333 151.0333 1979 9 20 -3.4 150.4 56 58
6602 SK42726 1979 6 23 -3.3333 151.0333 1979 9 11 -4.1667 151.6 57 58
6604 SK42780 1979 6 24 -3.3667 151.0333 1979 9 29 -2.8667 150.6167 61 62
6609 SK42853 1979 6 26 -2.05 150.0333 1979 9 30 -2.6667 149.7833 56 57
6610 SK42880 1979 6 26 -2.05 149.9167 1979 9 6 -3.0833 150.5833 56 56
6613 SK43202 1979 6 27 -2.1667 149.75 1979 9 5 -2.25 150.8167 54 54
6580 SK44042 1979 6 8 -3.75 150.8 1979 9 5 -2.25 150.8167 55 59
6579 SK44205 1979 6 8 -3.8333 150.85 1979 9 24 -3.0167 150.5333 55 55
6580 SK44289 1979 6 8 -3.75 150.8 1979 9 26 -2.1833 150 54 64
6585 SK44723 1979 6 9 -4.1167 152.5667 1979 9 20 -3.4 150.4 52 51
142350 4258 1979 4 2 12.97 267.68 1979 9 20 4.38 280.18 38.4 NA
143108 4320 1979 4 14 6.43 273.08 1979 9 20 4.38 280.18 46.7 NA
143159 4324 1979 4 14 6.43 273.08 1979 9 20 4.38 280.18 45.7 NA
143470 4359 1979 4 14 6.43 273.08 1979 9 7 2.62 279.08 49.9 NA
143537 4373 1979 4 14 6.43 273.08 1979 9 20 4.38 280.18 47.9 NA
143614 4385 1979 4 14 6.43 273.08 1979 9 23 5.05 280.73 42.1 59.6
144396 4408 1979 4 16 5.87 272.92 1979 9 11 3.97 280.88 49.9 NA
144601 4428 1979 4 16 5.87 272.92 1979 9 11 -0.58 279.42 46.7 NA
144777 4454 1979 4 16 5.87 272.92 1979 9 27 4.62 280.3 52.9 NA
144784 4455 1979 4 16 5.87 272.92 1979 9 24 2.17 270.95 48.9 63.5
144824 4462 1979 4 16 5.87 272.92 1979 9 14 2.38 279.27 48.9 66.5
145893 4475 1979 4 18 6.42 275.57 1979 9 28 -0.67 279.27 45.2 55
146036 4476 1979 4 18 6.42 275.57 1979 9 11 -1.27 278.9 45.7 NA
145844 4501 1979 4 18 6.42 275.57 1979 9 7 1.5 268.5 47.2 NA
146209 4528 1979 4 18 6.42 275.57 1979 9 12 0.25 268.3 42.3 49
149060 4588 1979 4 27 5.93 278.33 1979 9 13 -0.45 279.4 43.7 NA
