12
id tag_no yr mo day lat lon yr_rec mo_rec day_rec lat_rec lon_rec len_rel len_rec
YZ13672 342 1988 1 31 3.3667 154.6 1989 6 10 3.9333 166.85 55 57
YZ17631 413 1989 1 28 16.6333 139.6667 1989 6 6 24.5167 134.3167 43 NA
YZ17546 414 1989 1 28 16.6333 139.6667 1989 6 26 28 134.5 43 47
YZ16926 415 1989 1 25 16.6 139.6667 1989 6 11 28.1667 135.5167 43 45
YZ16244 418 1988 12 1 10.3 141.1833 1989 6 6 6.2833 144.2167 52 NA
SO679 421 1988 11 25 18.0833 135.1 1989 6 9 35.8333 146.3333 37 NA
YZ17555 423 1989 1 28 16.6333 139.6667 1989 6 13 7.35 137.7667 43 NA
YZ15905 424 1988 11 30 12.95 139.2333 1989 6 20 4.8333 139.6667 37 NA
YZ16597 427 1989 1 25 16.9667 139.8333 1989 6 14 -0.1667 167.9667 51 NA
YZ16187 433 1988 12 1 10.3 141.1833 1989 6 8 3.95 139.65 52 51
41629 438 1989 1 29 17 140.2667 1989 6 12 20.0833 136 52.7 NA
42710 439 1988 9 12 39.8667 147.1167 1989 6 27 30.25 138.7 31 NA
