120
id tag_no yr mo day lat lon yr_rec mo_rec day_rec lat_rec lon_rec len_rel len_rec
6208 SE02099 1978 5 18 -13.5167 183.9167 1980 8 22 3.45 178.6667 54 41
6284 SK26272 1978 7 22 3 172.8 1980 8 24 2.3667 183.6 46 62
6284 SK26978 1978 7 22 3 172.8 1980 8 21 1.9167 185.1667 47 60
6287 SK27298 1978 7 23 3.0833 172.6333 1980 8 1 3.1333 187.65 50 60
6436 SK02439 1979 3 2 -35.4 174.9 1980 8 12 -16.0833 179 45 66
6540 SK35779 1979 5 20 -7.6 149.7833 1980 8 1 3.1333 187.65 50 62
6540 SK35824 1979 5 20 -7.6 149.7833 1980 8 25 -8 156 51 62
6543 SK36256 1979 5 27 -3.4167 151.1667 1980 8 11 5.3833 198.55 55 64
6546 SK37628 1979 5 28 -3.4167 150.85 1980 8 14 -4.0833 151.5167 53 63
6587 SK38176 1979 6 15 -1.4167 147 1980 8 11 5.3833 198.55 56 64
6587 SK38474 1979 6 15 -1.4167 147 1980 8 3 3.7667 183.8833 49 54
6602 SK38548 1979 6 23 -3.3333 151.0333 1980 8 29 -8.8333 158.6667 54 59
6551 SK39082 1979 5 30 -4.2167 152.5667 1980 8 14 -3.75 151.5167 52 62
6553 SK39540 1979 5 30 -4.3 152.5667 1980 8 12 2.9667 176 53 60
6600 SK42535 1979 6 23 -3.25 150.8833 1980 8 25 -3.8333 151.1667 52 60
6610 SK42888 1979 6 26 -2.05 149.9167 1980 8 30 -4.1333 151.1833 54 63
6575 SK44135 1979 6 7 -4.25 151 1980 8 9 -3.75 151.3333 51 60
6584 SK44589 1979 6 9 -4.1 152.55 1980 8 31 -3.1167 151.1 51 62
6587 SK44937 1979 6 15 -1.4167 147 1980 8 27 1.4167 183.4 52 60
6615 1B11427 1979 11 7 17.6 145.7333 1980 8 22 3.45 178.6667 50 41
6844 1E10443 1980 4 23 -15.75 179.0167 1980 8 1 -13 178 49 33
6844 1E10444 1980 4 23 -15.75 179.0167 1980 8 1 -13 178 49 33
6801 2B24407 1980 4 10 -18.6167 177.8167 1980 8 7 -16.1667 179.1667 57 63
6801 2B24408 1980 4 10 -18.6167 177.8167 1980 8 7 -16.1667 179.1667 57 63
6801 2B24461 1980 4 10 -18.6167 177.8167 1980 8 20 -16.1667 179.1667 54 64
6801 2B24462 1980 4 10 -18.6167 177.8167 1980 8 20 -16.1667 179.1667 54 64
6801 2B25413 1980 4 10 -18.6167 177.8167 1980 8 11 -16.0833 179 56 70
6801 2B25414 1980 4 10 -18.6167 177.8167 1980 8 11 -16.0833 179 56 70
6805 2B26069 1980 4 11 -18.6 177.7667 1980 8 12 -16.1667 179.1667 44 0
6834 2C25227 1980 4 18 -16.7 177.4 1980 8 12 -16 179 56 66
6837 2C26096 1980 4 20 -15.8667 180.0333 1980 8 22 -16.1667 179.1667 43 47
6837 2C27728 1980 4 20 -15.8667 180.0333 1980 8 12 -16.25 180.5 59 64
