16
id tag_no yr mo day lat lon yr_rec mo_rec day_rec lat_rec lon_rec len_rel len_rec
YZ14408 356 1988 2 3 3.1167 154.1167 1989 5 5 5.1 147.5 55 57.3
YZ17437 391 1989 1 27 16.6333 139.2833 1989 5 5 29.5 132 41 56
YZ16992 392 1989 1 25 16.6 139.6667 1989 5 8 32.5 137.9167 43 49.2
YZ17647 393 1989 1 28 16.6333 139.6667 1989 5 10 33.1667 136.5 43 52.6
YZ16305 401 1989 1 25 16.9667 139.8333 1989 5 10 30.1833 133.2667 51 41.5
YZ17464 402 1989 1 27 16.6333 139.2833 1989 5 11 27 134 41 54
YZ16572 403 1989 1 25 16.9667 139.8333 1989 5 26 31.0833 145 51 47.2
YZ16197 404 1988 12 1 10.3 141.1833 1989 5 23 26.0833 128.0333 52 55
YZ17034 405 1989 1 25 16.6 139.6667 1989 5 27 26.7333 135.35 43 NA
YZ16933 406 1989 1 25 16.6 139.6667 1989 5 18 27.3667 133.25 43 45
YZ17738 409 1989 1 28 16.6333 139.6667 1989 5 15 26.5 136.6667 43 47.4
YZ17384 411 1989 1 27 16.4833 139.2333 1989 5 25 33.5 155.8333 51 59
YZ17458 417 1989 1 27 16.6333 139.2833 1989 5 17 5.0167 133.1167 41 44.4
YZ15302 419 1988 10 19 9.8667 141.3 1989 5 27 4.4333 149.5833 36 NA
43121 437 1989 1 14 17.6667 139.4333 1989 5 24 24.5167 134.3167 43 NA
S0899 446 1988 11 27 15.6 137.2833 1989 5 18 5.2333 148.7167 52 NA
