31
id tag_no yr mo day lat lon yr_rec mo_rec day_rec lat_rec lon_rec len_rel len_rec
S8462 700 1991 12 3 15.1 138.9167 1993 3 15 5.5 150 40 58
YZ27344 708 1992 11 26 5.9 137.5167 1993 3 28 2.8833 150.15 46.5 51
S8803 709 1993 2 4 8.6333 154.2833 1993 3 23 5.75 150.4 54.5 NA
S8949 710 1993 2 4 8.6833 154.2833 1993 3 28 2.8833 150.15 42.5 NA
S8453 711 1993 2 4 8.6333 154.2833 1993 3 28 2.4167 150.3167 54.5 40
YZ28720 716 1992 11 28 6.4833 143.2 1993 3 3 4.4167 157.55 52.5 46
S8768 718 1993 2 2 5.4 158.75 1993 3 3 4.4167 157.55 53 40
S8319 720 1993 2 3 7.9 158.5333 1993 3 1 4.0833 157.8833 68.5 50
YZ28885 721 1992 12 1 6.4667 146.1833 1993 3 8 3.55 154.2167 49.5 NA
YZ28225 722 1992 11 27 6.4667 142.4833 1993 3 5 3.2833 153.3833 53.5 60
S8315 723 1993 2 3 7.9 158.5333 1993 3 3 4.4167 157.55 68.5 51
YZ28562 724 1992 11 30 6.6167 146.2667 1993 3 4 3.5833 153.6 54.5 65
YZ28682 730 1992 12 1 6.4833 146.35 1993 3 1 4.0833 157.8833 50.5 60
S8520 731 1993 2 4 8.6333 154.2833 1993 3 8 3.1333 153.35 54.5 54
YZ28829 732 1992 12 1 6.4833 146.35 1993 3 8 3.1333 153.35 50.5 56
S8884 733 1993 2 4 8.6333 154.2833 1993 3 12 3.3167 152.9 54.5 57
YZ28896 734 1992 12 2 6.7167 146.3833 1993 3 12 3.3167 152.9 49.5 55
YZ28718 735 1992 11 28 6.4833 143.2 1993 3 15 5.2667 145.45 52.5 59
S8576 736 1993 2 4 8.6333 154.2833 1993 3 4 3.5833 153.5 54.5 50
YZ28859 737 1992 12 1 6.4667 146.1833 1993 3 3 -3.6667 165.4167 49.5 50
YZ28719 739 1992 11 28 6.4833 143.2 1993 3 8 3.1333 153.35 52.5 NA
S8804 741 1993 2 4 8.6333 154.2833 1993 3 3 -3.6667 165.4167 54.5 53
S8456 743 1993 2 4 8.6333 154.2833 1993 3 23 5.75 150.4 54.5 44
YZ28889 744 1992 12 1 6.4667 146.1833 1993 3 29 2.8 150.0833 49.5 59
YZ28294 746 1992 11 27 6.55 142.5167 1993 3 29 2.8 150.0833 50.5 NA
S8657 749 1993 2 4 8.4167 154.4667 1993 3 20 8.9 145.95 42 42
YZ29776 758 1993 2 6 9.6333 145.6 1993 3 19 9.65 140.7833 54.2295 54
YZ28438 762 1992 11 28 6.4833 143.3833 1993 3 30 2.7667 149.6667 64.5 NA
ME30493 781 1992 11 18 9.5333 158.65 1993 3 21 -0.3667 169.3 73.9617 56
S8449 783 1993 2 4 8.6333 154.2833 1993 3 22 -3.5 167.4833 54.5 NA
YZ28548 811 1992 11 30 6.6167 146.2667 1993 3 10 3.9833 153.1667 54.5 NA
