24
id tag_no yr mo day lat lon yr_rec mo_rec day_rec lat_rec lon_rec len_rel len_rec
  59175 1020 1994 5 27 30.4167 148.7833 1994 7 1 37.7 144.15 50.5 55
58618 1021 1994 6 11 32.4167 141.7833 1994 7 3 32.9167 147.05 39 40.5
55391 1026 1994 2 17 14.5333 135.3333 1994 7 10 30 134 41.5 47.8
  59198 1027 1994 5 27 30.4167 148.7833 1994 7 11 32.65 144.3333 50.5 54
  59127 1028 1994 5 27 30.4167 148.7833 1994 7 13 38.25 144.9833 50.5 50.5
  59212 1029 1994 5 27 30.4167 148.7833 1994 7 6 32.8333 145.3333 50.5 56
  59471 1030 1994 6 26 32.5833 147.2833 1994 7 12 36.1833 147.3667 44.5 47
58570 1031 1994 3 20 25.4167 142.5 1994 7 12 37.8333 146 37.5 45
58476 1032 1994 3 20 25.6 142.7833 1994 7 11 29.7333 134.0833 36.5 45
  59410 1033 1994 6 12 32.4667 146.7833 1994 7 18 29.9833 142.1 44.5 41
53617 1034 1994 2 8 14.9667 137.5667 1994 7 17 36.9667 147.8333 42.5 52
  59191 1035 1994 5 27 30.4167 148.7833 1994 7 19 38.25 146.5 50.5 57.3
58412 1036 1994 3 20 25.6 142.7833 1994 7 20 31.9333 140 36.5 NA
  59438 1039 1994 6 12 32.4667 146.7833 1994 7 24 38.3167 143.9833 44.5 47
  59240 1040 1994 6 2 33.7167 143.3167 1994 7 18 37.3333 144.85 50 NA
  51826 1041 1994 5 14 29.6667 140.1833 1994 7 19 37.7667 144.6333 47 NA
55437 1042 1994 3 20 25.4167 142.5 1994 7 8 37.6 142.6667 37.5 47
55410 1043 1994 3 20 25.4167 142.5 1994 7 24 33.4 139.6333 37.5 46
55461 1044 1994 3 20 25.4167 142.5 1994 7 17 31.95 140.0167 37.5 46
  59109 1045 1994 5 27 30.4167 148.7833 1994 7 28 37 143 50.5 48
G5826 1046 1993 7 21 35.7833 171.1333 1994 7 2 38.1833 154.4667 50 67
52668 1078 1993 5 30 35.2167 152.2167 1994 7 9 38.8333 155.5 46.5 NA
 S14415 1079 1993 10 1 40.1833 150.5667 1994 7 17 39.7167 152.9333 52 56.4
 S14580 1080 1993 10 1 40.2 150.6833 1994 7 14 24.5833 156.8167 50 59
