19
id tag_no yr mo day lat lon yr_rec mo_rec day_rec lat_rec lon_rec len_rel len_rec
ME37791 1294 1995 1 28 20.9333 140.9833 1995 6 30 34.2667 143.2 72 65
G7282 1295 1994 10 4 41.7 151.5833 1995 6 6 33.5 138.6667 55 50
YZ31273 1296 1995 1 30 11.8 141.4167 1995 6 19 38.85 148.5667 50.5 50.8
YZ31434 1298 1995 1 30 11.7167 141.5333 1995 6 3 34.2167 143.8 44.5 50
YZ30680 1299 1994 11 28 9.35 148.4667 1995 6 27 5.2 137.95 38.5 NA
YZ31365 1310 1995 1 30 11.7667 141.6333 1995 6 25 38.1667 144.1667 56.5 NA
YZ32552 1319 1995 1 30 11.8 141.4167 1995 6 9 4.4833 139.6333 50.5 56
YZ32764 1320 1995 1 30 11.8 141.4167 1995 6 7 7.05 145.7 50.5 NA
55133 1323 1993 9 11 40.1833 146.2667 1995 6 8 32.0667 168.3833 50.5 NA
S17550 1324 1994 11 29 9.7167 150.8 1995 6 11 5.05 143.6833 44 48
56830 1326 1994 9 16 40.45 144.6 1995 6 17 8.35 141.3667 45 NA
S17191 1327 1994 11 29 9.6667 150.6667 1995 6 17 8.35 141.3667 50 62
YZ32632 1328 1995 1 30 11.8 141.4167 1995 6 18 5.4167 143.4667 50.5 59
G7906 1329 1994 9 6 42 155.2 1995 6 6 32.0833 173.0667 55 60
YZ31618 1333 1995 1 30 11.8 141.4167 1995 6 11 10.4 138.5167 50.5 52
YZ32332 1334 1995 1 30 11.8 141.4167 1995 6 22 5.1333 137.0667 50.5 52
G9280 1335 1995 4 9 8.9333 144.5667 1995 6 22 5.1333 137.0667 45 42
YZ31888 1336 1995 1 30 11.8 141.4167 1995 6 20 5.2833 141.7333 50.5 50
YZ32302 1348 1995 1 30 11.8 141.4167 1995 6 9 3.0667 143.3667 50.5 NA
