134
id tag_no yr mo day lat lon yr_rec mo_rec day_rec lat_rec lon_rec len_rel len_rec
6545 SK36981 1979 5 27 -3.45 151.0833 1981 4 8 17.8833 133.5833 53 71
6801 2B24555 1980 4 10 -18.6167 177.8167 1981 4 4 -16.5 180.1667 57 70
6801 2B24556 1980 4 10 -18.6167 177.8167 1981 4 4 -16.5 180.1667 57 70
6802 2B25033 1980 4 10 -18.6167 177.8333 1981 4 27 -16.75 180 47 52
6805 2B26657 1980 4 11 -18.6 177.7667 1981 4 7 -16.0833 180.8333 42 46
6824 2C24463 1980 4 15 -18.45 177.6333 1981 4 30 -16.1667 179 49 42
6828 2C24737 1980 4 16 -18.2 179.4833 1981 4 1 -17.25 180.25 50 52
6828 2C24738 1980 4 16 -18.2 179.4833 1981 4 1 -17.25 180.25 50 52
6832 2C25096 1980 4 17 -17.6667 176.9667 1981 4 11 -16.25 179.0833 54 58
6831 2C25113 1980 4 16 -18.1333 177.3167 1981 4 1 -17.25 180.25 53 52
6831 2C25114 1980 4 16 -18.1333 177.3167 1981 4 1 -17.25 180.25 53 52
6837 2C28400 1980 4 20 -15.8667 180.0333 1981 4 12 -1.5833 177.25 48 68
6842 2C29266 1980 4 22 -15.9167 179.05 1981 4 10 -16.25 179.0833 50 50
6846 SK47310 1980 4 23 -16.0167 179.0333 1981 4 10 -13.35 180.8 48 61
6846 SK47311 1980 4 23 -16.0167 179.0333 1981 4 10 -13.35 180.8 48 61
6875 1E10940 1980 6 10 -7.8833 158.45 1981 4 22 -9.1667 159.8333 37 53
6887 1E12372 1980 6 18 -8.6667 159.6 1981 4 22 -9.1667 159.8333 44 54
6887 1E12376 1980 6 18 -8.6667 159.6 1981 4 21 -9.5 159.5 44 64
6885 1E12433 1980 6 17 -8.5167 159.4667 1981 4 16 -7.4667 158.8833 57 55
6887 1E13162 1980 6 18 -8.6667 159.6 1981 4 16 -7.4667 158.8833 48 54
6887 1E13246 1980 6 18 -8.6667 159.6 1981 4 17 -8.75 157.8333 45 58
6887 1E13648 1980 6 18 -8.6667 159.6 1981 4 25 -9 160.5 45 55
6892 1E14252 1980 6 21 -8.4667 160.3333 1981 4 11 -7.5667 159.05 45 54
6894 1E14641 1980 6 21 -8.2167 160.4 1981 4 9 -7.6667 159.5 51 57
6895 1E14926 1980 6 22 -8.1167 160.3333 1981 4 21 -9.5 159.5 54 55
6904 1E18375 1980 7 18 7.1167 158.3 1981 4 3 4.2667 143.4667 60 67
6906 1E19648 1980 7 19 6.85 158.4 1981 4 10 13.55 137.3 50 62
6906 1E19919 1980 7 19 6.85 158.4 1981 4 24 10.2833 146.6333 49 60
6914 2E20684 1980 7 23 7.0833 158.3 1981 4 5 14.8 134.75 62 70
6913 2E21393 1980 7 22 6.85 158.0667 1981 4 13 5.1333 154.4333 50 0
6917 2E21970 1980 7 25 7.0667 158.2 1981 4 8 17.8833 133.5833 61 71
