262
id tag_no yr mo day lat lon yr_rec mo_rec day_rec lat_rec lon_rec len_rel len_rec
6205 SK14489 1978 5 16 -13.5 183.9167 1979 7 23 -17 210.5 51 58
6216 SK16101 1978 5 20 -13.25 183.6667 1979 7 25 -16.1667 179.1667 51 56
6240 SF01788 1978 6 25 -10.3833 181.2 1979 7 19 -9 160.5833 49 56
6350 SK31629 1978 12 17 -15.0833 213.0667 1979 7 2 -17 210.5 52 57
6508 SK08999 1979 4 9 -34.9667 151.0833 1979 7 24 -8.5833 157 46 54
6522 SK32617 1979 5 2 -17.6 148.15 1979 7 8 -8.75 157.0833 60 46
6524 SK34843 1979 5 3 -16.3667 150.2 1979 7 6 -8 157.5 48 58
6540 SK35668 1979 5 20 -7.6 149.7833 1979 7 24 -8.5833 157 49 54
6540 SK35829 1979 5 20 -7.6 149.7833 1979 7 30 -3.7167 151.5833 51 53
6543 SK35995 1979 5 27 -3.4167 151.1667 1979 7 2 -2.2167 150.2167 59 64
6540 SK36134 1979 5 20 -7.6 149.7833 1979 7 27 -3.3667 150.8 51 55
6543 SK36150 1979 5 27 -3.4167 151.1667 1979 7 2 -4.1667 152.2667 56 57
6543 SK36169 1979 5 27 -3.4167 151.1667 1979 7 22 -4.3833 151 54 55
6543 SK36228 1979 5 27 -3.4167 151.1667 1979 7 9 -3.1167 150.3 53 55
6543 SK36235 1979 5 27 -3.4167 151.1667 1979 7 9 -4 152 56 57
6543 SK36279 1979 5 27 -3.4167 151.1667 1979 7 4 -2.2167 150.95 60 60
6545 SK36308 1979 5 27 -3.45 151.0833 1979 7 19 -3.4667 151.3333 56 55
6546 SK36386 1979 5 28 -3.4167 150.85 1979 7 9 -2.7833 150.1833 55 56
6543 SK36427 1979 5 27 -3.4167 151.1667 1979 7 8 -2.7667 150.2167 54 56
6543 SK36429 1979 5 27 -3.4167 151.1667 1979 7 1 -2.2833 150.1333 57 59
6543 SK36465 1979 5 27 -3.4167 151.1667 1979 7 23 -4.1667 151.0167 56 57
6546 SK36523 1979 5 28 -3.4167 150.85 1979 7 23 -4.1667 151.5167 57 57
6546 SK36535 1979 5 28 -3.4167 150.85 1979 7 10 -2.9833 150.45 56 55
6543 SK36604 1979 5 27 -3.4167 151.1667 1979 7 9 -2.9833 150.2 54 55
6543 SK36620 1979 5 27 -3.4167 151.1667 1979 7 9 -3.1167 150.3 58 58
6543 SK36677 1979 5 27 -3.4167 151.1667 1979 7 1 -3.2667 150.9333 56 59
6543 SK36696 1979 5 27 -3.4167 151.1667 1979 7 22 -3.9667 151.0333 56 57
6543 SK36711 1979 5 27 -3.4167 151.1667 1979 7 9 -4 152 56 58
6544 SK36756 1979 5 27 -3.5 151.0833 1979 7 10 -3.1167 150.3833 55 55
6545 SK36778 1979 5 27 -3.45 151.0833 1979 7 9 -3.05 150.3333 55 57
6544 SK36814 1979 5 27 -3.5 151.0833 1979 7 1 -3.2667 150.9333 54 56
6545 SK36917 1979 5 27 -3.45 151.0833 1979 7 16 -3.95 150.9667 56 58
6545 SK36977 1979 5 27 -3.45 151.0833 1979 7 5 -4.1667 151.0167 57 57
6545 SK37076 1979 5 27 -3.45 151.0833 1979 7 10 -3 150.2167 56 57
6545 SK37077 1979 5 27 -3.45 151.0833 1979 7 20 -3.75 151.6 59 62
6546 SK37183 1979 5 28 -3.4167 150.85 1979 7 10 -3.15 150.25 56 56
6546 SK37196 1979 5 28 -3.4167 150.85 1979 7 14 -3.9333 150.8833 56 56
6545 SK37201 1979 5 27 -3.45 151.0833 1979 7 4 -3.2833 150.8833 55 55
6546 SK37214 1979 5 28 -3.4167 150.85 1979 7 30 -4.1667 151.1 53 56
6546 SK37230 1979 5 28 -3.4167 150.85 1979 7 16 -3.95 150.9667 57 58
6546 SK37256 1979 5 28 -3.4167 150.85 1979 7 1 -4.1667 152.7667 55 55
6546 SK37260 1979 5 28 -3.4167 150.85 1979 7 5 -2.7667 150.2167 53 55
6546 SK37293 1979 5 28 -3.4167 150.85 1979 7 13 -3.5 151.25 56 56
6546 SK37350 1979 5 28 -3.4167 150.85 1979 7 9 -3.1167 150.3 56 57
6546 SK37453 1979 5 28 -3.4167 150.85 1979 7 10 -3.4667 151.5 56 50
6546 SK37455 1979 5 28 -3.4167 150.85 1979 7 31 -2.0333 149.0833 55 54
6546 SK37462 1979 5 28 -3.4167 150.85 1979 7 2 -4.1667 152.7667 52 52
6546 SK37477 1979 5 28 -3.4167 150.85 1979 7 24 -3.4167 151.75 57 56
6546 SK37485 1979 5 28 -3.4167 150.85 1979 7 14 -3.9333 150.8833 53 54
6546 SK37487 1979 5 28 -3.4167 150.85 1979 7 6 -2.95 149.8 54 54
6547 SK37546 1979 5 28 -3.4667 150.8833 1979 7 5 -4.1667 151.0167 56 56
6547 SK37556 1979 5 28 -3.4667 150.8833 1979 7 31 -1.8 149.5667 55 60
6549 SK37593 1979 5 30 -4.0667 151.7333 1979 7 13 -3.95 150.9667 57 58
6546 SK37602 1979 5 28 -3.4167 150.85 1979 7 14 -3.9333 150.8833 56 55
6546 SK37633 1979 5 28 -3.4167 150.85 1979 7 2 -2.1833 150.2333 55 55
6546 SK37683 1979 5 28 -3.4167 150.85 1979 7 1 -4.1667 152.2667 55 55
6547 SK37698 1979 5 28 -3.4667 150.8833 1979 7 1 -3 150 54 46
6547 SK37702 1979 5 28 -3.4667 150.8833 1979 7 8 -3.0333 150.4167 55 56
6547 SK37740 1979 5 28 -3.4667 150.8833 1979 7 1 -4.1667 152.2667 55 56
6547 SK37741 1979 5 28 -3.4667 150.8833 1979 7 27 -3.3667 150.8 54 53
6548 SK37772 1979 5 29 -3.2333 150.85 1979 7 9 -3.1167 150.3 55 55
6548 SK37780 1979 5 29 -3.2333 150.85 1979 7 2 -2.2 150.0333 58 57
6549 SK37784 1979 5 30 -4.0667 151.7333 1979 7 7 -2.9333 150.6 58 58
6549 SK37798 1979 5 30 -4.0667 151.7333 1979 7 2 -4.1667 152.7667 57 57
6552 SK37815 1979 5 30 -4.25 152.6 1979 7 1 -4.1667 152.7667 52 53
