29
id tag_no yr mo day lat lon yr_rec mo_rec day_rec lat_rec lon_rec len_rel len_rec
131114 P80609 2008 10 4 0.1935 131.0059 2010 12 1 -3.268 155.442 39 54
168551 P103832 2009 3 16 -10.4403 156.107 2010 12 14 -1.163 154.139 42 69
169631 Z62235 2009 3 17 -11.1729 153.4797 2010 12 25 7 119 34 NA
181391 P110380 2009 3 29 4.9756 156.0328 2010 12 3 -5.1705 155.2972 44 63
197247 P126552 2009 5 3 1.9712 172.8395 2010 12 1 -3.268 155.442 46 56
224754 P143777 2009 7 27 0.0155 155.97 2010 12 22 -2.8333 145 41 40
225224 P144021 2009 7 31 -0.7469 148.1824 2010 12 9 -7.2005 157.8419 38 80
226927 P144541 2009 8 2 -0.025 147.0098 2010 12 15 -1.9729 158.7745 43 54
230474 P147805 2009 8 8 -3.2446 150.8874 2010 12 2 -6.455 150.7887 50 65
230507 P149021 2009 8 8 -3.2446 150.8874 2010 12 4 -4.8902 147.309 54 NA
233930 Z81331 2009 8 16 -2.0888 144.606 2010 12 25 7 119 37 NA
235640 P151373 2009 8 23 -0.4697 134.151 2010 12 25 -6.976 167.433 38 45
236692 P152369 2009 8 24 0.5634 131.5582 2010 12 2 -3.188 155.235 41 62.1
236835 P152818 2009 8 24 0.6148 131.4894 2010 12 30 -0.234 148.619 42 48
236988 P153271 2009 8 24 0.6148 131.4894 2010 12 22 -1.1355 148.1011 40 52
241789 Z84277 2009 9 7 3.9123 128.0136 2010 12 19 -6.049 184.555 34 65
242275 Z84313 2009 9 8 2.3575 128.8662 2010 12 6 -7.176 162.911 33 47.5
243700 P156424 2009 9 9 1.06 130.0695 2010 12 23 -5.539 177.773 44 66
244343 Z84351 2009 9 9 1.06 130.0695 2010 12 25 7 119 38 NA
244737 P156817 2009 9 9 1.0498 130.3672 2010 12 2 -3.6685 148.1043 43 63
245154 P157712 2009 9 10 1.0188 130.5126 2010 12 1 -3.268 155.442 42 67
247503 Z85188 2009 9 13 -0.6741 134.3813 2010 12 17 -1.446 145.455 35 58
249349 Z86444 2009 9 16 -0.9529 138.9943 2010 12 1 -3.268 155.442 33 56
249204 P160209 2009 9 16 -1.0872 139.1379 2010 12 29 1.6894 166.3391 49 68
250689 P168727 2009 9 22 -4.8008 147.3673 2010 12 10 -4.4066 147.2381 47 NA
254061 P171798 2009 9 24 -4.1257 150.5097 2010 12 6 -4.0063 148.568 48 65
254505 P172599 2009 9 25 -3.1123 150.8496 2010 12 7 -3.9019 149.5942 54 56
257709 P174229 2009 10 8 1.9568 156.0102 2010 12 7 -2.513 158.965 47 63
259882 P176446 2009 10 13 -5.1764 153.6656 2010 12 1 -3.268 155.442 49 60
