174
id tag_no yr mo day lat lon yr_rec mo_rec day_rec lat_rec lon_rec len_rel len_rec
6164 SD03973 1978 4 6 -16.9333 180.6 1981 3 11 -15.9333 180.8333 37 65
6266 SK23990 1978 7 5 -2.1 175.4 1981 3 2 2.1 191.0167 48 0
6728 1C17230 1980 1 14 -9.0167 219.9 1981 3 2 2.1 191.0167 50 0
6790 1B18585 1980 3 23 -35.5167 174.8333 1981 3 18 -35.1667 151 54 0
6790 2B20057 1980 3 23 -35.5167 174.8333 1981 3 30 -12.5667 179.9167 55 62
6806 1C16330 1980 4 11 -18.5833 177.8167 1981 3 14 -17.5 179 47 0
6806 1C18445 1980 4 11 -18.5833 177.8167 1981 3 29 -15.6667 180.0333 47 53
6799 2B24522 1980 4 10 -18.5667 177.85 1981 3 14 -17.5 179 53 64
6799 2B24523 1980 4 10 -18.5667 177.85 1981 3 14 -17.5 179 53 64
6799 2B24740 1980 4 10 -18.5667 177.85 1981 3 12 -16.7667 180.9 52 60
6799 2B24741 1980 4 10 -18.5667 177.85 1981 3 12 -16.7667 180.9 52 60
6805 2B26854 1980 4 11 -18.6 177.7667 1981 3 6 -17.1667 178.8333 50 0
6805 2B27052 1980 4 11 -18.6 177.7667 1981 3 31 -16.6667 181.3667 48 61
6805 2B27053 1980 4 11 -18.6 177.7667 1981 3 31 -16.6667 181.3667 48 61
6805 2B27100 1980 4 11 -18.6 177.7667 1981 3 14 -17.5 179 54 0
6805 2B27663 1980 4 11 -18.6 177.7667 1981 3 28 -12.4667 177.3667 47 59
6805 2B27707 1980 4 11 -18.6 177.7667 1981 3 16 -16.7 181.4167 52 60
6805 2B27708 1980 4 11 -18.6 177.7667 1981 3 16 -16.7 181.4167 52 60
6805 2B27915 1980 4 11 -18.6 177.7667 1981 3 17 -16.7667 180.9 48 62
6809 2C20569 1980 4 12 -18.5833 177.8167 1981 3 22 -18.5 177.8333 50 52
6815 2C21603 1980 4 13 -18.6333 177.5833 1981 3 12 -16.7667 180.9 48 59
6809 2C21727 1980 4 12 -18.5833 177.8167 1981 3 1 -16.9 181.3333 49 64
6817 2C22479 1980 4 14 -18.5 177.6 1981 3 28 -16.7667 180.9 51 0
6818 2C22764 1980 4 14 -18.5167 177.6 1981 3 27 -15.7667 180.0833 45 65
6818 2C22765 1980 4 14 -18.5167 177.6 1981 3 27 -15.7667 180.0833 45 65
6816 2C23066 1980 4 13 -18.4667 177.5667 1981 3 17 -16.7667 180.9 49 68
6824 2C23622 1980 4 15 -18.45 177.6333 1981 3 19 -17.5 179 50 0
6824 2C23623 1980 4 15 -18.45 177.6333 1981 3 19 -17.5 179 50 0
6824 2C24133 1980 4 15 -18.45 177.6333 1981 3 3 -15.8333 180.1667 46 57
6824 2C24145 1980 4 15 -18.45 177.6333 1981 3 28 -16.7667 180.9 43 0
6828 2C24212 1980 4 16 -18.2 179.4833 1981 3 2 -17.4167 180.0333 55 62
6828 2C24594 1980 4 16 -18.2 179.4833 1981 3 1 -17.5 179 48 55
6828 2C24595 1980 4 16 -18.2 179.4833 1981 3 1 -17.5 179 48 55
6831 2C25058 1980 4 16 -18.1333 177.3167 1981 3 2 -17.4167 180.0333 54 63
6831 2C25059 1980 4 16 -18.1333 177.3167 1981 3 2 -17.4167 180.0333 54 63
6837 2C27203 1980 4 20 -15.8667 180.0333 1981 3 15 -16.7333 181.2833 54 64
6842 2C27687 1980 4 22 -15.9167 179.05 1981 3 3 -16.25 181.4167 53 52
6837 2C27996 1980 4 20 -15.8667 180.0333 1981 3 29 -15.6667 180.0333 50 63
6837 2C28225 1980 4 20 -15.8667 180.0333 1981 3 30 -16.5 181.0833 49 54
6837 2C28226 1980 4 20 -15.8667 180.0333 1981 3 30 -16.5 181.0833 49 54
6837 2C28342 1980 4 20 -15.8667 180.0333 1981 3 17 -16.7667 180.9 50 49
6838 2C28975 1980 4 21 -16.4167 180 1981 3 13 -17 182.0833 51 65
6851 SK47963 1980 4 24 -16.0833 178.9667 1981 3 14 -17.5 179 43 0
6853 SK53609 1980 4 25 -16.2 179.05 1981 3 1 -17.5333 181.25 53 65
6856 SK53867 1980 4 27 -16.1167 179.15 1981 3 4 -15.8333 180.5 55 60
6856 SK53868 1980 4 27 -16.1167 179.15 1981 3 4 -15.8333 180.5 55 60
6858 1E15892 1980 5 15 -13.0667 183.65 1981 3 17 -16.7667 180.9 54 62
6858 1E16219 1980 5 15 -13.0667 183.65 1981 3 12 -1.9833 184.6 49 60
6876 1E10789 1980 6 11 -7.7333 158.1833 1981 3 23 -3.9833 151.7833 51 58
6876 1E11031 1980 6 11 -7.7333 158.1833 1981 3 14 -3.7 151.4333 51 57
6887 1E12604 1980 6 18 -8.6667 159.6 1981 3 25 -6.5 156.9 44 48
6887 1E13060 1980 6 18 -8.6667 159.6 1981 3 18 -9.5 161 46 51
6906 1E19362 1980 7 19 6.85 158.4 1981 3 18 7.7 154.1333 48 56
6906 1E19368 1980 7 19 6.85 158.4 1981 3 6 9.3333 152.8833 49 57
6907 1E19836 1980 7 19 6.7333 158.2667 1981 3 14 7.3167 153.4333 49 58
6906 2E20142 1980 7 19 6.85 158.4 1981 3 15 10.8333 147 51 58
6908 2E20243 1980 7 20 7.05 157.9167 1981 3 19 4.7333 161.7333 49 57
6908 2E20302 1980 7 20 7.05 157.9167 1981 3 9 9.6833 150.8 51 54
6927 1B14669 1980 8 12 2.8833 131.6667 1981 3 22 4 141 53 46
6928 1B14933 1980 8 13 2.9 131.6667 1981 3 4 -0.9833 144.1 44 50
6925 2E22354 1980 8 11 2.95 131.6667 1981 3 22 5.6333 140.9333 48 52
6927 2E22361 1980 8 12 2.8833 131.6667 1981 3 7 -0.4833 143.3167 44 49
6927 2E22366 1980 8 12 2.8833 131.6667 1981 3 3 9.3167 150.4167 44 55
6935 2E24166 1980 8 18 7.6833 134.1667 1981 3 22 3.6667 139 38 55
6935 2E24673 1980 8 18 7.6833 134.1667 1981 3 14 10.9833 138.0833 38 53
6935 2E24793 1980 8 18 7.6833 134.1667 1981 3 25 3.3833 143.0667 37 51
6935 2E24924 1980 8 18 7.6833 134.1667 1981 3 7 -0.4833 143.3167 37 52
6935 2E24988 1980 8 18 7.6833 134.1667 1981 3 25 2 178 39 44
6935 2E25429 1980 8 18 7.6833 134.1667 1981 3 4 -0.9833 144.1 37 51
6935 2E25717 1980 8 18 7.6833 134.1667 1981 3 10 4 140 39 36
6935 2E25793 1980 8 18 7.6833 134.1667 1981 3 23 5.95 141.4 39 54
6936 2E26932 1980 8 19 7.8 134.3 1981 3 15 5 142 38 51
6936 2E27143 1980 8 19 7.8 134.3 1981 3 25 3.3833 143.0667 43 53
317230 4683 1980 1 14 -9.02 219.9 1981 3 2 2.1 191.02 50 NA
173327 4749 1980 4 19 5.72 274.8 1981 3 30 -1.32 277.97 46.4 NA
173695 4758 1980 4 20 5.65 274.72 1981 3 30 -1.32 277.97 46.5 NA
174176 4843 1981 3 29 -1.57 277.73 1981 3 30 -1.32 277.97 52.1 NA
174181 4844 1981 3 29 -1.57 277.73 1981 3 30 -1.32 277.97 48.1 42
174190 4845 1981 3 29 -1.57 277.73 1981 3 30 -1.32 277.97 56.1 NA
174230 4846 1981 3 29 -1.57 277.73 1981 3 30 -1.32 277.97 48.3 49
174308 4848 1981 3 29 -1.57 277.73 1981 3 30 -1.32 277.97 52.1 NA
174318 4849 1981 3 29 -1.57 277.73 1981 3 30 -1.32 277.97 52.1 NA
174320 4850 1981 3 29 -1.57 277.73 1981 3 30 -1.32 277.97 60.1 NA
174329 4851 1981 3 29 -1.57 277.73 1981 3 30 -1.32 277.97 52.1 NA
