14
id tag_no yr mo day lat lon yr_rec mo_rec day_rec lat_rec lon_rec len_rel len_rec
ME44098 1433 1997 2 10 17.0833 141.05 1997 5 3 30.5333 140.3833 49 NA
S22138 1464 1996 11 30 13.7667 151.75 1997 5 8 30.5167 140.3833 43.5 44
59770 1466 1997 5 13 33.6833 141.0333 1997 5 21 34.05 144.7667 44 46.2
ME44072 1468 1997 2 9 16.9 139.6167 1997 5 25 32.95 140.4167 42.7 NA
ME45261 1469 1997 2 9 16.9 139.6167 1997 5 29 33.4167 145.7333 46.4 NA
S23649 1496 1997 2 2 4.4833 154.6333 1997 5 9 2.9833 160.5333 53.2 52
S21247 1497 1996 11 29 13.7667 151.8333 1997 5 9 1.8667 161.9667 63.5 62.4
ME43883 1501 1996 11 21 6.3 175.45 1997 5 18 12.4167 172.65 69.5 65.6
S18493 1502 1995 11 25 14.1833 140.1167 1997 5 18 12.4167 172.65 47 NA
S24049 1505 1997 2 2 4.4167 154.6667 1997 5 13 1.8833 167.2167 55.9 54
S21813 1506 1996 11 30 13.7667 151.75 1997 5 11 4.2667 158.2833 43.5 42
S23273 1551 1997 2 2 4.8833 154.8167 1997 5 NA 2 162 47 NA
S22700 1567 1996 12 2 8.9 152.75 1997 5 5 0.3 166.8 62.8 48
ME43953 1575 1996 11 21 6.3 175.45 1997 5 1 2.2833 184.75 53.2 42
