11
id tag_no yr mo day lat lon yr_rec mo_rec day_rec lat_rec lon_rec len_rel len_rec
YZ26172 555 1990 10 28 14.5667 139.9833 1991 7 6 3.1667 142.9833 36.5 52
YZ25934 556 1990 10 27 14.3 139.8167 1991 7 7 3.95 144.8833 39.5 49
MG1727 577 1991 6 7 34.0667 146.1333 1991 7 14 35.8 141.6667 42.5 42
8672 578 1991 6 7 34.0667 146.1333 1991 7 17 37.8667 145.2167 42.5 44
MG1725 579 1991 6 7 34.0667 146.1333 1991 7 19 38.5333 143.5333 42.5 44
43371 580 1991 6 2 33.2333 153.0333 1991 7 22 39 143.4167 43.5 48
MG1830 581 1991 6 7 34.0667 146.1333 1991 7 17 38 144.6667 42.5 NA
MG1732 582 1991 6 7 34.0667 146.1333 1991 7 20 39.3 143.1833 42.5 43
43334 586 1991 5 31 32.9333 145.0833 1991 7 29 39.1667 143.5833 42.5 47
MG1853 587 1991 6 7 34.0667 146.1333 1991 7 26 37.2333 144.6333 42.5 43.3
8636 593 1991 6 7 34.0667 146.1333 1991 7 13 35 141 42.5 NA
