278
id tag_no yr mo day lat lon yr_rec mo_rec day_rec lat_rec lon_rec len_rel len_rec
659 P00481 2006 8 20 -3.24 150.8583 2009 2 21 -7.0555 164.1523 39 54
12547 P10639 2006 10 13 -4.4196 150.9209 2009 2 5 -3.65 254.55 51 NA
14244 P11611 2006 10 18 -4.3059 146.312 2009 2 21 -6.1361 163.38 51 39
63683 P46621 2007 10 31 -8.2988 158.1163 2009 2 26 -3.3443 155.159 46 52
88184 P57612 2008 3 8 -10.0333 159.4558 2009 2 25 -0.1942 149.452 40 63
88597 P58199 2008 3 11 -8.0522 156.4261 2009 2 10 -0.4203 148.299 38 57
92245 A15009 2008 3 27 -8.7363 158.6715 2009 2 22 -7.386 158.6013 42 41
92992 Z41504 2008 3 27 -8.667 158.9425 2009 2 1 -0.6067 150.9634 35 50
97748 Y34379 2008 4 1 -10.049 159.63 2009 2 26 -3.3447 155.1592 41 59
97245 Y32638 2008 4 1 -9.9307 159.6246 2009 2 25 0.9295 145.7788 44 45
100480 A23598 2008 4 2 -8.0954 158.6877 2009 2 27 -8.0833 158.6453 49 60
107520 P67398 2008 6 27 0.0134 156.0347 2009 2 21 -0.6067 150.9634 56 63
108059 P67523 2008 6 27 0.4755 155.4296 2009 2 26 -3.3446 155.1593 60 68
108376 P67793 2008 6 27 0.5466 155.4116 2009 2 21 -6.3206 161.3064 51 64
113248 P71482 2008 7 18 7.0324 158.1247 2009 2 21 -1.7457 151.4644 67 69
113683 P71891 2008 7 21 2.5138 156.1913 2009 2 23 -2.8606 156.5402 57 62
113979 P70596 2008 7 21 2.5138 156.1913 2009 2 20 -0.4486 146.3239 54 72
115213 P72776 2008 7 24 7.1303 157.9405 2009 2 18 9.4167 140.05 50 61
116676 P74103 2008 8 5 7.25 144.05 2009 2 16 0.6586 143.0623 55 60
116702 P73406 2008 8 5 7.25 144.05 2009 2 21 2.3669 143.8102 58 57
119201 Z50088 2008 8 18 7.5543 134.725 2009 2 25 12.1667 115 29 NA
119257 Z50329 2008 8 18 7.5387 134.7417 2009 2 25 3.1 127.7667 29 36
121289 P74329 2008 8 23 4.8833 132.057 2009 2 27 2 135 44 NA
121790 P74787 2008 8 25 3.0923 131.1292 2009 2 11 0 147.5 48 55
121456 P74384 2008 8 25 3.1083 131.06 2009 2 11 3.1333 128.5667 43 48
121690 Z51743 2008 8 25 3.046 131.2585 2009 2 22 0.0407 142.2094 32 57
122102 P87459 2008 8 27 4.3638 132.2967 2009 2 11 -1.1339 149.0295 46 56
122585 P75270 2008 8 27 4.4008 132.3256 2009 2 27 2 135 45 NA
122804 P75320 2008 8 27 4.4008 132.3256 2009 2 16 3.6 127.1 44 33
122680 P75417 2008 8 27 4.4077 132.302 2009 2 25 8.4002 130.18 44 NA
122827 P75334 2008 8 27 4.4077 132.302 2009 2 25 -1 139 43 55
123171 P77132 2008 8 27 4.8385 132.0737 2009 2 15 1.5533 140.374 40 55
123301 Z52351 2008 8 27 4.8385 132.0737 2009 2 5 5 131 33 NA
123595 Z52106 2008 8 27 4.8385 132.0737 2009 2 20 -1 131 34 NA
123334 P77459 2008 8 27 4.8383 132.0862 2009 2 13 21.5 136.6667 60 67
126489 P76054 2008 9 9 9.8242 121.5513 2009 2 8 10.0833 121.8333 45 46
126503 P77100 2008 9 9 9.8242 121.5513 2009 2 26 -1.8333 208.5833 46 100
128658 P78778 2008 9 28 1.9015 126.1907 2009 2 5 4 136 61 NA
129057 Z54632 2008 9 30 -1.109 127.9877 2009 2 5 -0.7304 131.1768 35 27
129105 Z54597 2008 9 30 -1.109 127.9877 2009 2 16 3.6 127.1 35 36
129582 P79155 2008 10 2 -0.3456 129.5234 2009 2 28 -2.5083 130.1417 41 48
129196 P77850 2008 10 2 -0.3929 129.4714 2009 2 10 3.0833 126.35 39 25
129235 P77881 2008 10 2 -0.3929 129.4714 2009 2 15 2 137 42 NA
129682 P78855 2008 10 2 -0.3929 129.4714 2009 2 16 3.6 129.9333 40 46
129699 P78872 2008 10 2 -0.3929 129.4714 2009 2 5 4 139 42 NA
129713 P78886 2008 10 2 -0.3929 129.4714 2009 2 19 -1.3817 129.7348 38 42
129923 P80145 2008 10 3 -0.4792 129.5593 2009 2 21 4.2 128.7 39 50
130134 P80536 2008 10 4 0.2709 130.6917 2009 2 16 3.6 127.1 39 29
130530 P80432 2008 10 4 0.2854 130.7642 2009 2 5 6 130 39 NA
130687 P80344 2008 10 4 0.2502 130.7864 2009 2 24 0 132 36 45
130728 P80385 2008 10 4 0.2502 130.7864 2009 2 11 -0.6382 147.579 38 51
130849 P79646 2008 10 4 0.1935 131.0059 2009 2 7 0.8567 148.5732 41 47.5
131072 P79572 2008 10 4 0.1935 131.0059 2009 2 7 1.1465 148.9957 38 46.5
131405 P80807 2008 10 5 0.1924 131.0064 2009 2 16 3.6 127.1 39 46
131564 P80896 2008 10 5 0.1924 131.0064 2009 2 15 -1 134 37 NA
132080 P78264 2008 10 5 0.2554 130.8246 2009 2 14 0.5333 142.8333 39 49
132373 Z60173 2008 10 5 0.2554 130.8246 2009 2 16 3.6 127.1 37 25
132650 Z59947 2008 10 5 0.2554 130.8246 2009 2 2 -3.35 129.2333 37 35
133105 Z60414 2008 10 5 0.2554 130.8246 2009 2 19 -1.3817 129.7348 36 38
133334 P83730 2008 10 6 0.9488 130.6071 2009 2 15 2 137 40 NA
133369 P93523 2008 10 6 0.9488 130.6071 2009 2 16 3.6 127.1 40 46
133406 P83761 2008 10 6 0.9488 130.6071 2009 2 21 -0.5942 147.066 40 45
133864 P93582 2008 10 6 1.0501 130.6411 2009 2 5 -0.8293 150.5987 40 NA
134393 P91537 2008 10 6 1.0501 130.6411 2009 2 16 3.6 127.1 39 43
133719 P91921 2008 10 6 1.0573 130.6662 2009 2 21 -1.3817 129.7348 40 45
134074 P91627 2008 10 6 1.0573 130.6662 2009 2 16 3.6 127.1 40 29
134076 P91629 2008 10 6 1.0573 130.6662 2009 2 20 -1 131 41 NA
134089 P91642 2008 10 6 1.0573 130.6662 2009 2 25 -1 139 41 55
134244 P83861 2008 10 6 1.0573 130.6662 2009 2 16 3.6 127.1 41 30
134533 P83954 2008 10 8 1.7341 127.1925 2009 2 16 3.6 127.1 46 34
134834 P91965 2008 10 10 -2.2044 125.278 2009 2 10 1.0667 129.7333 40 48
135154 Z59600 2008 10 10 -2.3204 125.2768 2009 2 15 -1 134 37 NA
135233 P83485 2008 10 10 -2.3204 125.2768 2009 2 10 1.0667 129.7333 38 50
135545 P81034 2008 10 10 -2.3204 125.2768 2009 2 15 -1 134 38 NA
136027 P81846 2008 10 10 -2.3204 125.2768 2009 2 2 -0.5 126.8333 38 48
136115 P81526 2008 10 11 -2.1686 125.0211 2009 2 6 -1 128 42 NA
136824 P82136 2008 10 12 -2.7122 125.6081 2009 2 20 -4.2333 126 39 42
136855 P82155 2008 10 12 -2.7122 125.6081 2009 2 28 1.0667 126.15 41 38
136908 P82034 2008 10 12 -2.7122 125.6081 2009 2 6 -1 128 37 NA
137185 P82803 2008 10 12 -2.7122 125.6081 2009 2 21 4.2 128.7 40 47
137260 P92199 2008 10 12 -2.7122 125.6081 2009 2 20 -4.2333 126 40 42
137345 P82313 2008 10 12 -2.7122 125.6081 2009 2 12 1.2 130.6333 38 45
137383 Z59134 2008 10 12 -2.7122 125.6081 2009 2 21 -4.1931 126.6333 36 42
136723 Z58868 2008 10 12 -2.7431 125.6322 2009 2 19 -1.3817 129.7348 37 34
137760 Z59182 2008 10 12 -2.7431 125.6322 2009 2 28 -2.5083 130.1417 37 28
138168 P92513 2008 10 13 -2.8468 125.7008 2009 2 21 -0.2333 126 39 48
139284 P94162 2008 10 13 -2.8088 126.1777 2009 2 16 3.6 129.9333 42 47
139325 P92776 2008 10 13 -2.8088 126.1777 2009 2 2 -3.35 129.2333 38 45
140181 P94606 2008 10 14 -4.1522 128.0588 2009 2 21 -4.1931 126.6333 37 48
140200 P94625 2008 10 14 -4.1522 128.0588 2009 2 4 4.4468 130.091 38 37
140328 P94953 2008 10 14 -4.1522 128.0588 2009 2 25 3.0833 127.35 39 44
140598 Z55356 2008 10 17 -4.2159 128.4837 2009 2 2 2.5167 131.0833 37 42
140635 P94516 2008 10 17 -4.2159 128.4837 2009 2 1 3.3667 127.5667 38 51
140733 P94588 2008 10 17 -4.2159 128.4837 2009 2 20 -4.2333 126 37 42
140749 P94596 2008 10 17 -4.2159 128.4837 2009 2 6 -1 128 39 NA
140919 P93392 2008 10 17 -4.2159 128.4837 2009 2 25 3.0833 127.35 38 48
141088 Z56657 2008 10 17 -4.2159 128.4837 2009 2 5 5 138 37 NA
