11
id tag_no yr mo day lat lon yr_rec mo_rec day_rec lat_rec lon_rec len_rel len_rec
YZ25167 541 1990 9 20 16.0333 140.1 1991 6 7 1.6667 124.9167 36.5 NA
YZ22003 546 1990 1 31 6.2667 144.35 1991 6 9 8.1667 139.05 47 62
S4279 551 1990 9 15 20.6667 148.4667 1991 6 4 4.0333 141.2833 38 55
S4097 558 1990 9 15 20.6667 148.4667 1991 6 9 7.7 140.25 38 51
HM2736 570 1990 10 10 38.3 147.6833 1991 6 19 36.15 142.2 35 44.2
MG1762 572 1991 6 7 34.0667 146.1333 1991 6 28 37.95 152.3167 42.5 42.5
MG1849 573 1991 6 7 34.0667 146.1333 1991 6 25 38.1833 149.8167 42.5 44.5
8673 574 1991 6 7 34.0667 146.1333 1991 6 23 36 144.8333 42.5 45
MG1939 575 1991 6 7 34.0667 146.1333 1991 6 30 35.5667 145.25 42.5 45
8678 576 1991 6 7 34.0667 146.1333 1991 6 29 38.6667 150.5 42.5 NA
MG1820 592 1991 6 7 34.0667 146.1333 1991 6 23 38.1833 151.1833 42.5 NA
