1109
id tag_no yr mo day lat lon yr_rec mo_rec day_rec lat_rec lon_rec len_rel len_rec
9112 P07558 2006 9 21 -3.8846 145.6833 2009 8 1 -2.3996 142.4551 53 NA
20694 P16210 2006 10 30 -1.1755 146.5172 2009 8 23 -0.086 144.1448 42 NA
45840 Z26205 2007 4 13 -3.8228 149.0631 2009 8 28 -3.1743 145.7071 39 65
50447 P37770 2007 4 24 -2.0732 144.4468 2009 8 13 -3.1333 144.7 39 38
52460 P37924 2007 5 1 -4.9122 145.9136 2009 8 23 -4.108 150.5627 38 43
72855 A07530 2007 11 14 -8.2994 158.1062 2009 8 2 -4.7809 146.697 39 NA
82337 P53258 2008 2 27 -8.8139 158.484 2009 8 20 -8 159 37 82
86223 P56611 2008 3 5 -9.6658 161.1484 2009 8 1 -2.1833 257.3833 38 NA
100715 A23681 2008 4 2 -8.158 158.695 2009 8 10 -8.6887 156.8527 45 44
108264 P68439 2008 6 27 0.5466 155.4116 2009 8 8 1.0953 161.212 49 50
113762 P70170 2008 7 21 2.5138 156.1913 2009 8 28 1.0946 156.9236 53 NA
121536 P73945 2008 8 25 3.0923 131.1198 2009 8 18 3.2878 129.65 50 33
123744 P76360 2008 8 27 4.8383 132.0862 2009 8 11 -3.052 145.7667 61 71
129795 P78960 2008 10 2 -0.4685 129.5561 2009 8 25 2.406 156.402 40 56.5
129872 P79045 2008 10 2 -0.5009 129.5397 2009 8 19 -3.371 176.254 46 65
130800 Z60869 2008 10 4 0.2502 130.7864 2009 8 28 1.137 156.931 35 52
131013 P80238 2008 10 4 0.2502 130.7864 2009 8 10 -0.3788 144.1278 39 50
130939 P78427 2008 10 4 0.1935 131.0059 2009 8 5 0.4254 170.2786 39 57
131539 P80871 2008 10 5 0.1924 131.0064 2009 8 21 -2.1379 158.4199 38 86
132055 P78239 2008 10 5 0.2554 130.8246 2009 8 16 1.6333 160.9167 39 56
133526 P91881 2008 10 6 1.0501 130.6411 2009 8 16 -2.4 144.242 41 93
136656 Z55163 2008 10 12 -2.7122 125.6081 2009 8 20 -0.1952 146.7627 37 46
138617 P93823 2008 10 13 -2.8468 125.7008 2009 8 15 -1.7178 126.7853 38 49
144101 Z56803 2008 10 20 -3.5979 132.3994 2009 8 25 -2.5417 130.1417 36 40.5
145366 P95854 2008 10 20 -3.5979 132.3994 2009 8 25 -2.5417 130.1417 39 50
147334 P90158 2008 10 21 -2.4577 129.6453 2009 8 17 2.1792 164.6199 42 50
147396 P98087 2008 10 22 -2.3805 129.146 2009 8 23 -0.1053 144.156 38 NA
147869 P90323 2008 10 22 -2.3805 129.146 2009 8 12 1.2021 164.1324 38 57
147604 P91021 2008 10 22 -2.2801 129.1323 2009 8 25 -2.5417 130.1417 44 25
150248 P84275 2008 10 24 -0.5079 131.4001 2009 8 6 2.6354 164.4866 40 59
150479 P85029 2008 10 24 -0.5079 131.4001 2009 8 6 2.6341 164.4823 42 68
151566 P102696 2008 10 26 -0.4176 131.6365 2009 8 3 -0.1792 171.0769 41 57
151827 P99147 2008 10 26 -0.0347 132.1686 2009 8 27 0.985 167.978 42 57.5
152304 P86023 2008 10 26 -0.0347 132.1686 2009 8 27 -1.324 142.6817 39 51
153078 P88202 2008 10 29 -0.2883 138.2173 2009 8 23 -0.1053 144.156 44 47
