
starting time: Wed Feb  8 23:28:57 2023


IMPORTANT: Maturity-at-age described by step function with 0 below and 1 above 50% maturity

WARNING: LF likelihood is forced to OFF in NO FISHING run
WARNING: LF likelihood is not active -> use_lf_regstruc is OFF -> use regional structure for biomass aggregation
INFO: Parfile regional structure in use; number of regions: 8
Is global domain? NO
src/Date.cpp : Time steps to skip in DYM files 0

Control variables in optimisation:
1. nb recruitment(0) = 0.00326321
Total number of variables: 1

-----Standard Time Stepping - 360 days calendar-----
Number of time steps in simulation : 384
Number of time steps in spin up    : 0
Delta T                            : 30
Jday_run                           : 712485
Start Date Run                     : 19790115
End Date Run                       : 20101215
----------------------------------------------------
     SIMULATION WITHOUT FISHING!!!
----------------------------------------------------
total penalty: 4.36807e-06; 
Model temporal dynamics:
step| Date          | Larvae         | Juveniles      | Young          | Adult          | Total_pop      | Likelihood    
133 | Jan 15, 1990  | 1047.15        | 3207.03        | 632986         | 763685         | 1.39667e+06    | 0
134 | Feb 15, 1990  | 1065.96        | 3303.09        | 634704         | 765570         | 1.40027e+06    | 0
135 | Mar 15, 1990  | 1048.02        | 3394.21        | 635648         | 767545         | 1.40319e+06    | 0
136 | Apr 15, 1990  | 1041.43        | 3391.34        | 636297         | 770806         | 1.4071e+06     | 0
137 | May 15, 1990  | 1042.18        | 3337.89        | 636855         | 775478         | 1.41233e+06    | 0
138 | Jun 15, 1990  | 1027.13        | 3318.4         | 637505         | 781294         | 1.4188e+06     | 0
139 | Jul 15, 1990  | 975.083        | 3299.72        | 638355         | 788531         | 1.42689e+06    | 0
140 | Aug 15, 1990  | 895.97         | 3213.14        | 639197         | 783512         | 1.42271e+06    | 0
141 | Sep 15, 1990  | 921.567        | 3027.41        | 640369         | 777037         | 1.41741e+06    | 0
142 | Oct 15, 1990  | 974.086        | 2936.2         | 641006         | 766424         | 1.40743e+06    | 0
143 | Nov 15, 1990  | 993.76         | 3057.98        | 640760         | 757123         | 1.39788e+06    | 0
144 | Dec 15, 1990  | 1013.09        | 3176.25        | 639919         | 753391         | 1.39331e+06    | 0
145 | Jan 15, 1991  | 1049.08        | 3234.76        | 639234         | 750505         | 1.38974e+06    | 0
146 | Feb 15, 1991  | 1053.07        | 3310.26        | 639601         | 753001         | 1.3926e+06     | 0
147 | Mar 15, 1991  | 1021.83        | 3367.39        | 639677         | 755876         | 1.39555e+06    | 0
148 | Apr 15, 1991  | 995.507        | 3317.53        | 639275         | 760180         | 1.39945e+06    | 0
149 | May 15, 1991  | 971.73         | 3215.68        | 638639         | 765828         | 1.40447e+06    | 0
150 | Jun 15, 1991  | 960.266        | 3133.43        | 637962         | 772573         | 1.41054e+06    | 0
151 | Jul 15, 1991  | 928.002        | 3079.81        | 637048         | 780793         | 1.41784e+06    | 0
152 | Aug 15, 1991  | 871.844        | 3029.09        | 635876         | 777080         | 1.41296e+06    | 0
153 | Sep 15, 1991  | 881.91         | 2913.47        | 634756         | 772213         | 1.40697e+06    | 0
154 | Oct 15, 1991  | 928.049        | 2841.83        | 632809         | 763088         | 1.3959e+06     | 0
155 | Nov 15, 1991  | 969.172        | 2928.84        | 629780         | 755656         | 1.38544e+06    | 0
156 | Dec 15, 1991  | 1009.97        | 3065.91        | 625873         | 753897         | 1.37977e+06    | 0
157 | Jan 15, 1992  | 1059.18        | 3193.36        | 622297         | 752846         | 1.37514e+06    | 0
158 | Feb 15, 1992  | 1103.64        | 3329.73        | 619812         | 756927         | 1.37674e+06    | 0
159 | Mar 15, 1992  | 1111.66        | 3472.28        | 617374         | 761384         | 1.37876e+06    | 0
160 | Apr 15, 1992  | 1154.39        | 3555.28        | 614764         | 767194         | 1.38196e+06    | 0
161 | May 15, 1992  | 1171.11        | 3622.39        | 612867         | 773949         | 1.38682e+06    | 0
162 | Jun 15, 1992  | 1170.48        | 3718.45        | 611683         | 781345         | 1.39303e+06    | 0
163 | Jul 15, 1992  | 1121.2         | 3753.92        | 611184         | 789981         | 1.40116e+06    | 0
164 | Aug 15, 1992  | 1053.11        | 3704.38        | 611279         | 785668         | 1.39695e+06    | 0
165 | Sep 15, 1992  | 1060.02        | 3542.35        | 611741         | 779183         | 1.39092e+06    | 0
166 | Oct 15, 1992  | 1085.47        | 3439.45        | 611720         | 768327         | 1.38005e+06    | 0
167 | Nov 15, 1992  | 1105.76        | 3483.97        | 611433         | 758694         | 1.37013e+06    | 0
168 | Dec 15, 1992  | 1120.18        | 3547.69        | 610970         | 754361         | 1.36533e+06    | 0
169 | Jan 15, 1993  | 1144.8         | 3597.1         | 611254         | 750889         | 1.36214e+06    | 0
170 | Feb 15, 1993  | 1176.69        | 3647.14        | 612372         | 753157         | 1.36553e+06    | 0
171 | Mar 15, 1993  | 1142.62        | 3723.54        | 613452         | 755747         | 1.3692e+06     | 0
172 | Apr 15, 1993  | 1115.42        | 3720.84        | 614391         | 759960         | 1.37435e+06    | 0
173 | May 15, 1993  | 1102.5         | 3612.14        | 615292         | 765917         | 1.38121e+06    | 0
174 | Jun 15, 1993  | 1094.04        | 3541.65        | 616066         | 773410         | 1.38948e+06    | 0
175 | Jul 15, 1993  | 1052.57        | 3515.47        | 616478         | 782380         | 1.39886e+06    | 0
176 | Aug 15, 1993  | 997.23         | 3469.09        | 617097         | 778082         | 1.39518e+06    | 0
177 | Sep 15, 1993  | 1034.71        | 3342.57        | 617960         | 771927         | 1.38989e+06    | 0
178 | Oct 15, 1993  | 1093.28        | 3311.69        | 618704         | 761259         | 1.37996e+06    | 0
179 | Nov 15, 1993  | 1130.96        | 3464.6         | 619052         | 751743         | 1.3708e+06     | 0
180 | Dec 15, 1993  | 1138.96        | 3614.16        | 619461         | 747024         | 1.36648e+06    | 0
181 | Jan 15, 1994  | 1159.1         | 3678.13        | 621209         | 742653         | 1.36386e+06    | 0
182 | Feb 15, 1994  | 1142.85        | 3703.77        | 624115         | 744556         | 1.36867e+06    | 0
183 | Mar 15, 1994  | 1077.99        | 3700           | 627439         | 746781         | 1.37422e+06    | 0
184 | Apr 15, 1994  | 1012.1         | 3564.95        | 630782         | 750627         | 1.38141e+06    | 0
185 | May 15, 1994  | 985.752        | 3345.94        | 634346         | 755659         | 1.39e+06       | 0
186 | Jun 15, 1994  | 951.694        | 3185.31        | 637798         | 761860         | 1.39966e+06    | 0
187 | Jul 15, 1994  | 906.394        | 3094.73        | 640904         | 769634         | 1.41054e+06    | 0
188 | Aug 15, 1994  | 846.514        | 2989.92        | 643583         | 764545         | 1.40813e+06    | 0
189 | Sep 15, 1994  | 884.84         | 2850.94        | 646095         | 757878         | 1.40397e+06    | 0
190 | Oct 15, 1994  | 969.829        | 2813.63        | 647483         | 747236         | 1.39472e+06    | 0
191 | Nov 15, 1994  | 1015.11        | 3005.5         | 647573         | 738431         | 1.386e+06      | 0
192 | Dec 15, 1994  | 1060.53        | 3215.84        | 647251         | 734538         | 1.38179e+06    | 0
193 | Jan 15, 1995  | 1111.94        | 3353.53        | 647763         | 731260         | 1.37902e+06    | 0
194 | Feb 15, 1995  | 1136.31        | 3498.5         | 649430         | 733740         | 1.38317e+06    | 0
195 | Mar 15, 1995  | 1094.52        | 3611.1         | 650929         | 736956         | 1.38789e+06    | 0
196 | Apr 15, 1995  | 1050.23        | 3580.05        | 652210         | 741750         | 1.39396e+06    | 0
197 | May 15, 1995  | 1009.09        | 3428.14        | 654036         | 747843         | 1.40188e+06    | 0
198 | Jun 15, 1995  | 971.398        | 3285.84        | 656199         | 754886         | 1.41109e+06    | 0
199 | Jul 15, 1995  | 926.843        | 3165.19        | 658090         | 763283         | 1.42137e+06    | 0
200 | Aug 15, 1995  | 856.351        | 3044.75        | 660018         | 759221         | 1.41924e+06    | 0
201 | Sep 15, 1995  | 872.211        | 2883.99        | 662060         | 753426         | 1.41549e+06    | 0
202 | Oct 15, 1995  | 945.579        | 2795.87        | 663253         | 743972         | 1.40722e+06    | 0
203 | Nov 15, 1995  | 995.461        | 2932.51        | 663285         | 735883         | 1.39917e+06    | 0
204 | Dec 15, 1995  | 1035.91        | 3132.37        | 662634         | 733035         | 1.39567e+06    | 0
205 | Jan 15, 1996  | 1067.8         | 3272.26        | 662330         | 730888         | 1.39322e+06    | 0
206 | Feb 15, 1996  | 1079.51        | 3378.72        | 662970         | 734521         | 1.39749e+06    | 0
207 | Mar 15, 1996  | 1042.11        | 3440.45        | 664011         | 738593         | 1.4026e+06     | 0
208 | Apr 15, 1996  | 1015.11        | 3400.21        | 664916         | 743786         | 1.4087e+06     | 0
209 | May 15, 1996  | 991.734        | 3286.64        | 666026         | 750346         | 1.41637e+06    | 0
210 | Jun 15, 1996  | 959.63         | 3200.67        | 667065         | 757857         | 1.42492e+06    | 0
211 | Jul 15, 1996  | 900.083        | 3119.06        | 667970         | 766776         | 1.43475e+06    | 0
212 | Aug 15, 1996  | 836.157        | 2990.9         | 668341         | 764241         | 1.43258e+06    | 0
213 | Sep 15, 1996  | 845.23         | 2811.49        | 668300         | 760412         | 1.42871e+06    | 0
214 | Oct 15, 1996  | 904.954        | 2724.53        | 666686         | 753339         | 1.42002e+06    | 0
215 | Nov 15, 1996  | 953.948        | 2833.29        | 664124         | 747716         | 1.41184e+06    | 0
216 | Dec 15, 1996  | 981.154        | 3010.31        | 660658         | 747279         | 1.40794e+06    | 0
217 | Jan 15, 1997  | 1015.15        | 3132.34        | 658141         | 747623         | 1.40576e+06    | 0
218 | Feb 15, 1997  | 1035.27        | 3220.29        | 656227         | 753323         | 1.40955e+06    | 0
219 | Mar 15, 1997  | 1023.93        | 3294.94        | 654247         | 759449         | 1.4137e+06     | 0
220 | Apr 15, 1997  | 1016.87        | 3303.32        | 652121         | 765943         | 1.41806e+06    | 0
221 | May 15, 1997  | 1000.34        | 3262.74        | 649964         | 773362         | 1.42333e+06    | 0
222 | Jun 15, 1997  | 999.458        | 3219.8         | 647818         | 781448         | 1.42927e+06    | 0
223 | Jul 15, 1997  | 987.311        | 3192.79        | 645757         | 790397         | 1.43615e+06    | 0
224 | Aug 15, 1997  | 959.689        | 3195.68        | 643384         | 787453         | 1.43084e+06    | 0
225 | Sep 15, 1997  | 988.455        | 3158.37        | 641165         | 782832         | 1.424e+06      | 0
226 | Oct 15, 1997  | 1043.75        | 3166.83        | 638695         | 773719         | 1.41241e+06    | 0
227 | Nov 15, 1997  | 1095.59        | 3305.82        | 635438         | 766098         | 1.40154e+06    | 0
228 | Dec 15, 1997  | 1150.55        | 3477.95        | 631576         | 763586         | 1.39516e+06    | 0
229 | Jan 15, 1998  | 1215.31        | 3645.45        | 628585         | 761620         | 1.3902e+06     | 0
230 | Feb 15, 1998  | 1280.96        | 3831.07        | 626594         | 765760         | 1.39235e+06    | 0
231 | Mar 15, 1998  | 1322.71        | 4033.33        | 624122         | 770783         | 1.39491e+06    | 0
232 | Apr 15, 1998  | 1339.71        | 4206.77        | 621696         | 777234         | 1.39893e+06    | 0
233 | May 15, 1998  | 1357.87        | 4298.54        | 619914         | 784835         | 1.40475e+06    | 0
234 | Jun 15, 1998  | 1328.8         | 4341.82        | 619192         | 793069         | 1.41226e+06    | 0
235 | Jul 15, 1998  | 1251.78        | 4336.34        | 618917         | 802166         | 1.42108e+06    | 0
236 | Aug 15, 1998  | 1181.73        | 4195.46        | 619231         | 798049         | 1.41728e+06    | 0
237 | Sep 15, 1998  | 1197.25        | 3981.88        | 620578         | 792451         | 1.41303e+06    | 0
238 | Oct 15, 1998  | 1246.77        | 3896.87        | 622403         | 782619         | 1.40502e+06    | 0
239 | Nov 15, 1998  | 1276.41        | 4000.18        | 623467         | 774192         | 1.39766e+06    | 0
240 | Dec 15, 1998  | 1279.03        | 4122.38        | 624671         | 770311         | 1.39498e+06    | 0
241 | Jan 15, 1999  | 1283.59        | 4166.79        | 626773         | 767083         | 1.39386e+06    | 0
242 | Feb 15, 1999  | 1256.47        | 4158.35        | 630257         | 770681         | 1.40094e+06    | 0
243 | Mar 15, 1999  | 1178.1         | 4111.08        | 633632         | 775085         | 1.40872e+06    | 0
244 | Apr 15, 1999  | 1124.39        | 3934.78        | 636768         | 780871         | 1.41764e+06    | 0
245 | May 15, 1999  | 1075.57        | 3697.48        | 640249         | 787615         | 1.42786e+06    | 0
246 | Jun 15, 1999  | 1023.16        | 3526.7         | 643818         | 795294         | 1.43911e+06    | 0
247 | Jul 15, 1999  | 972.936        | 3369.94        | 646830         | 803949         | 1.45078e+06    | 0
248 | Aug 15, 1999  | 922.243        | 3218.48        | 649737         | 800095         | 1.44983e+06    | 0
249 | Sep 15, 1999  | 953.851        | 3076.22        | 653075         | 794378         | 1.44745e+06    | 0
250 | Oct 15, 1999  | 1034.25        | 3045.6         | 656160         | 784180         | 1.44034e+06    | 0
251 | Nov 15, 1999  | 1091.8         | 3222.24        | 658945         | 774864         | 1.43381e+06    | 0
252 | Dec 15, 1999  | 1118.87        | 3447.03        | 661522         | 770533         | 1.43205e+06    | 0
253 | Jan 15, 2000  | 1140.52        | 3582.73        | 664881         | 767582         | 1.43246e+06    | 0
254 | Feb 15, 2000  | 1122.18        | 3651.58        | 669569         | 770940         | 1.44051e+06    | 0
255 | Mar 15, 2000  | 1080.1         | 3650.16        | 674115         | 774562         | 1.44868e+06    | 0
256 | Apr 15, 2000  | 1058.57        | 3543.42        | 678079         | 779154         | 1.45723e+06    | 0
257 | May 15, 2000  | 1035.08        | 3425.29        | 682085         | 784690         | 1.46677e+06    | 0
258 | Jun 15, 2000  | 1003.36        | 3347.03        | 685907         | 791071         | 1.47698e+06    | 0
259 | Jul 15, 2000  | 943.897        | 3265.53        | 689439         | 798711         | 1.48815e+06    | 0
